新老品标签,国家,PID,SPU,shop_name,二级类目,三级类目,店铺评分,首图 url,上架时间,商品卡日均占比,GPM分层,可用库存,销量排名,是否在联盟,商品详情页URL,营销价
近14天新品,MX,1736308718730839274,S260630000698,Topbuy Time,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1ba3218ebc3447be8db37ecce4eec22f~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,31,34,,https://shop.tiktok.com/view/product/1736308718730839274?region=MX&locale=en,11.2
近14天新品,US,1732477339762004444,S260706014857,ZQ Clothing,标码女装,女士套装及西服,4.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fd1dabcf1b7f4492943d7c98c9ebcae8~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,,1201,466,,https://shop.tiktok.com/view/product/1732477339762004444?region=US&locale=en,19.2
近14天新品,US,1732471496018006055,S260630024179,Finjani-MM,大码女装,女士连衣裙,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cf095b5ecef54da991770d12c0545786~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,222,467,,https://shop.tiktok.com/view/product/1732471496018006055?region=US&locale=en,11.2
近14天新品,US,1732470710849868185,S260702027190,Bargain Chic,大码女装,女士上装,4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/e3561c0544344cc3bff482e8200b5cc6~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,3998,470,,https://shop.tiktok.com/view/product/1732470710849868185?region=US&locale=en,22.3
近14天新品,US,1732476793579737574,S260706025925,Unique Denim Customs,大码女装,牛仔,2.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/578533a3ff394eda82ecc5a2f9987b80~tplv-g9dfdl17fc-origin-image.image,2026/7/6,内容场占比低,高GPM,75,471,,https://shop.tiktok.com/view/product/1732476793579737574?region=US&locale=en,22.3
近14天新品,GB,1729862998635878717,S260629018786,Luxerve,标码女装,女士套装及西服,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/517a5add119e442c911699f83449ec39~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,124,283,,https://shop.tiktok.com/view/product/1729862998635878717?region=GB&locale=en,22.2
近14天新品,US,1732455443542348544,S260623020441,FashionCarmen,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c45b57b3e6f447d783aecf493782dd11~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,高GPM,24,472,,https://shop.tiktok.com/view/product/1732455443542348544?region=US&locale=en,22.2
近14天新品,US,1732466555214074645,S260630025689,Lllumi,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/985120dc8b98490cb94bd748a86f67b7~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,5,473,,https://shop.tiktok.com/view/product/1732466555214074645?region=US&locale=en,7.4
近14天新品,US,1732463946431763081,S260629000631,.Home sweet home,大码女装,女士连衣裙,3.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1fed68091e5841a18b52e6637bb8bfb9~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,,2395,474,In Affiliate,https://shop.tiktok.com/view/product/1732463946431763081?region=US&locale=en,22.1
近14天新品,US,1732465734934761960,S260630002059,Summer Blues,标码女装,女士下装,2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/38cb85412df742fe99f8b7fc288f1141~tplv-g9dfdl17fc-origin-image.image,2026/6/30,,高GPM,238,475,,https://shop.tiktok.com/view/product/1732465734934761960?region=US&locale=en,11.1
近14天新品,US,1732470845680030309,S260702031417,Sun Dictionary,标码女装,女士套装及西服,3.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6f2ec9b0646f4b0bb2d6888b02aefceb~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,1501,476,,https://shop.tiktok.com/view/product/1732470845680030309?region=US&locale=en,22.1
近14天新品,GB,1729862748289997190,S260629000353,I wanted you,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b1c143c8a65f4ff29fecad56610f921a~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,,838,285,,https://shop.tiktok.com/view/product/1729862748289997190?region=GB&locale=en,22
近14天新品,GB,1729836756771314530,S260515016668,LU DRESS,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/af597618b9a9491c90217a98388fdac3~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,33,286,,https://shop.tiktok.com/view/product/1729836756771314530?region=GB&locale=en,11
近14天新品,US,1732470790464967052,S260702030472,Hafizah Muslim,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cbcf83a153bc4dd8bf823b9991d7c66e~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,24,477,,https://shop.tiktok.com/view/product/1732470790464967052?region=US&locale=en,22
近14天新品,GB,1729859705822354245,S260624031288,ZANZEA CHOICE,标码女装,女士套装及西服,4.1,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6592573995ea4acc906d3fd574027f39~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,45,287,,https://shop.tiktok.com/view/product/1729859705822354245?region=GB&locale=en,22
近14天新品,US,1732470313131741391,S260630037458,YIFYfash,大码女装,女士连衣裙,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3cbc5cd80ae24d908ba93ce701d3be2f~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,24998,478,,https://shop.tiktok.com/view/product/1732470313131741391?region=US&locale=en,11
近14天新品,US,1732468418935034252,S260701026964,Hafizah Muslim,标码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a859988484e64e618ae34050bcaaf214~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,24,479,,https://shop.tiktok.com/view/product/1732468418935034252?region=US&locale=en,22
近14天新品,GB,1729863850034240179,S260630022633,Luxury Qin,标码女装,女士针织衫,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2b60a6b12abf4ef992872b8262dd3c94~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,1998,289,,https://shop.tiktok.com/view/product/1729863850034240179?region=GB&locale=en,11
近14天新品,US,1732474027305702066,S260704010580,Budhaul,标码女装,女士套装及西服,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f9928a98e26f4a45b9bfd8676b2f44e6~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,,13,481,,https://shop.tiktok.com/view/product/1732474027305702066?region=US&locale=en,18.8
近14天新品,GB,1729862031217235972,S260627024057,HOTFLIX GIRL,标码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/5b964e2c343e44ce9fe2a5b9c62a2627~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,46,290,,https://shop.tiktok.com/view/product/1729862031217235972?region=GB&locale=en,21.8
近14天新品,DE,1729859804593690803,S260624020704,ZOVINRIA,标码女装,女士针织衫,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/82427f6750fd4d1ca51b7cdd94fd0ba6~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,1,31,,https://shop.tiktok.com/view/product/1729859804593690803?region=DE&locale=en,18.7
近14天新品,GB,1729864579058669847,S260701018325,Showler,标码女装,女士套装及西服,4.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fffeada63a654de09ea14ec98e8adc57~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,32,292,,https://shop.tiktok.com/view/product/1729864579058669847?region=GB&locale=en,10.9
近14天新品,US,1732447372687807442,S260604034792,Small potatoS,标码女装,女士下装,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/752b8c44ab974846889e91a2d0d32c21~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,27,486,,https://shop.tiktok.com/view/product/1732447372687807442?region=US&locale=en,21.7
近14天新品,US,1732439909079028108,S260612030999,Hafizah Studio,标码女装,女士穆斯林服饰,2.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/63881693fa7a4f618cc3bb090cb3c4cf~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,,1,487,,https://shop.tiktok.com/view/product/1732439909079028108?region=US&locale=en,18.6
近14天新品,US,1732473497419747824,S260704000502,Plath Business,标码女装,女士下装,3.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6370e640f5e24eceaee52ae2623ba930~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,60,488,,https://shop.tiktok.com/view/product/1732473497419747824?region=US&locale=en,21.6
近14天新品,ES,1729864520711969242,S260701014217,Baillin Dress,标码女装,女士套装及西服,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/68935528dad5413d9250b69dc80cb721~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,399,16,,https://shop.tiktok.com/view/product/1729864520711969242?region=DE&locale=en,21.6
近14天新品,GB,1729861020422937017,S260626002429,Nancy Form,大码女装,女士上装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/314f802cb53848ebb3f5b893e97a8781~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,15,294,,https://shop.tiktok.com/view/product/1729861020422937017?region=GB&locale=en,10.8
近14天新品,US,1732453620142019160,S260622010484,Fashion Cosplay,标码女装,女士特殊服饰,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/8dd3aa2d39694ef3a5853fc193982a4d~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,高GPM,2,489,,https://shop.tiktok.com/view/product/1732453620142019160?region=US&locale=en,21.5
近14天新品,US,1732464687773749657,S260629013896,AlluraPlus,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1b54502fc00242c4b68556d35e48b40c~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,14,490,,https://shop.tiktok.com/view/product/1732464687773749657?region=US&locale=en,21.5
近14天新品,US,1732473169943630214,S260702000449,Catch My Breath,标码女装,女士套装及西服,2.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3b210cb3dc094394846b98c6c5b5fa45~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,1047,491,,https://shop.tiktok.com/view/product/1732473169943630214?region=US&locale=en,21.4
近14天新品,US,1732463144192283036,S260628008124,MANDY COCO,标码女装,女士针织衫,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/85de95e2bf804c37b0c651e76d5e3322~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,998,492,,https://shop.tiktok.com/view/product/1732463144192283036?region=US&locale=en,10.7
近14天新品,MX,1736353979159185196,S260428017556,EraPie Glam,标码女装,女士特殊服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/24feaa8cdd1a4f1dbf00545825500188~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,9,36,,https://shop.tiktok.com/view/product/1736353979159185196?region=MX&locale=en,21.3
近14天新品,US,1732466550492926528,S260630025594,JYLINN Cruve,大码女装,女士上装,3.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b33cd3891f11481ba237c6f809186224~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,98,494,,https://shop.tiktok.com/view/product/1732466550492926528?region=US&locale=en,21.3
近14天新品,IT,1729862748939656071,S260621006815,What2wear,标码女装,女士套装及西服,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/35be268338cd4944adb9cbaf71af4073~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,19,14,,https://shop.tiktok.com/view/product/1729862748939656071?region=DE&locale=en,21.3
近14天新品,DE,1729863184173603679,S260629031742,SeeYouLater Store,标码女装,女士下装,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cd57d7ba69b5458eb86d38faded6adc9~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,32,32,,https://shop.tiktok.com/view/product/1729863184173603679?region=DE&locale=en,21.3
近14天新品,US,1732444623243808960,S260616005166,BADDIE ROOM,标码女装,女士下装,3.8,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a43f8d06fc934cbdb6ee88fb38449e8e~tplv-g9dfdl17fc-origin-image.image,2026/7/8,内容场占比低,高GPM,24,495,,https://shop.tiktok.com/view/product/1732444623243808960?region=US&locale=en,15.1
近14天新品,GB,1729864262223305470,S260626011507,Beyond Nova,标码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6d066608ac4b4a968bd8a2d2d1cfce66~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,71102,296,,https://shop.tiktok.com/view/product/1729864262223305470?region=GB&locale=en,21.2
近14天新品,ES,1729863028190976195,S260629016140,XXINGWANG,大码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/dd7d69e74e4c45109f1832fff8c9101b~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,高GPM,12464,17,,https://shop.tiktok.com/view/product/1729863028190976195?region=DE&locale=en,21.2
近14天新品,MX,1736352250923747206,S260702022579,Swanky Sisters,标码女装,女士套装及西服,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b8b8c2d639c2482ea0dc14e5cd21fd6d~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,1000,37,,https://shop.tiktok.com/view/product/1736352250923747206?region=MX&locale=en,21.1
近14天新品,US,1732462189593006693,S260627017718,Chic Size,大码女装,女士套装及西服,4.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/21ec935dc1ee4f138cb4cd026e18cdce~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,19,498,,https://shop.tiktok.com/view/product/1732462189593006693?region=US&locale=en,21.1
近14天新品,MX,1736274306569569804,S260627021367,NiceForWhat,标码女装,女士下装,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/cb9cbd2f94e94b138c6614393643040d~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,14,38,,https://shop.tiktok.com/view/product/1736274306569569804?region=MX&locale=en,21
近14天新品,US,1732464967532581479,S260629032283,Beauty Beauty Plus,大码女装,女士连衣裙,2.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b91222aa61f34de591c182d0c1cc3064~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,高GPM,248,500,Not in Affiliate,https://shop.tiktok.com/view/product/1732464967532581479?region=US&locale=en,21
近14天新品,US,1732477929108377770,S260707007887,UOOZEE,标码女装,女士下装,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c17cada5c36f443dbc646ccf462bf9e9~tplv-g9dfdl17fc-origin-image.image,2026/7/7,内容场占比低,,20,501,,https://shop.tiktok.com/view/product/1732477929108377770?region=US&locale=en,18
近14天新品,US,1732468717200380553,S260701035922,.Home sweet home,大码女装,连体衣,3.2,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6a679eef8a534be3b33958ceab06e9eb~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,96,502,,https://shop.tiktok.com/view/product/1732468717200380553?region=US&locale=en,21
近14天新品,US,1732466592207442007,S260630029045,Artis Couture,标码女装,女士套装及西服,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/dab0537506e84d9c979f630aaa4f5985~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,,18,504,,https://shop.tiktok.com/view/product/1732466592207442007?region=US&locale=en,10.5
近14天新品,US,1732457307247186757,S260624031288,ZANZEA CHOICE,标码女装,女士套装及西服,2.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6592573995ea4acc906d3fd574027f39~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,45,505,,https://shop.tiktok.com/view/product/1732457307247186757?region=US&locale=en,20.9
近14天新品,MX,1736128181387494592,S260617020852,BADDIE ROOM,标码女装,女士套装及西服,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/96a51695ce1b4ee79e83bb5bddedb079~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,15,39,,https://shop.tiktok.com/view/product/1736128181387494592?region=MX&locale=en,20.9
近14天新品,GB,1729864750259935697,S260701037998,Just right OK,标码女装,女士针织衫,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0f0c2faaf0a247058f4a38612c4f4647~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,10000,300,,https://shop.tiktok.com/view/product/1729864750259935697?region=GB&locale=en,20.8
近14天新品,US,1732475070332899517,S260705016457,Chic Design Oasis,标码女装,女士套装及西服,2.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0128f0c4711541f7adf18ea32420dcc7~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,1599,506,,https://shop.tiktok.com/view/product/1732475070332899517?region=US&locale=en,10.4
近14天新品,US,1732458885413114572,S260625015309,Gimangarden,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/d08ff9a3719e47e689be264b359c8636~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,999,507,,https://shop.tiktok.com/view/product/1732458885413114572?region=US&locale=en,20.8
近14天新品,GB,1729863909446818368,S260630025594,JYLINN Cruve,大码女装,女士上装,4.6,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/b33cd3891f11481ba237c6f809186224~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,98,301,,https://shop.tiktok.com/view/product/1729863909446818368?region=GB&locale=en,20.7
近14天新品,US,1732472045350326793,S260703005443,B Notes,标码女装,女士套装及西服,2.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/fe77e45953874acdbfda8efef51f4a91~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,13,508,,https://shop.tiktok.com/view/product/1732472045350326793?region=US&locale=en,6.9
近14天新品,GB,1729855992377153921,S260617032228,Elsa chic,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/325fba2d4a1842aebeb045b56941cd29~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,高GPM,19,302,,https://shop.tiktok.com/view/product/1729855992377153921?region=GB&locale=en,20.7
近14天新品,US,1732470484831278041,S260702012752,Beautiful Nomad Beach,标码女装,女士针织衫,2.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/232235d2d8664423b75d1bcbd8b74e6a~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,44,509,,https://shop.tiktok.com/view/product/1732470484831278041?region=US&locale=en,20.7
近14天新品,US,1732470311764857169,S260701015038,Crush Wear,标码女装,女士下装,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/555436c478914bf48e14fcdd90f5dd94~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,248863,512,,https://shop.tiktok.com/view/product/1732470311764857169?region=US&locale=en,20.7
近14天新品,MX,1736350532839704281,S260701012400,Elegance Wrap,标码女装,女士针织衫,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/6dd323d7bde04269be5855fb30cb74bf~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,278,40,,https://shop.tiktok.com/view/product/1736350532839704281?region=MX&locale=en,10.3
近14天新品,US,1732463926247068255,S260625013575,Kaelia LLC,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/a1e6de377c3740d3b743620d7a5c2562~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,高GPM,1,514,,https://shop.tiktok.com/view/product/1732463926247068255?region=US&locale=en,10.3
近14天新品,US,1732438285698437784,S260611032543,Chic Trend Wraps,大码女装,女士连衣裙,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/3cc7176cfceb48318f6fbaa457666358~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,,35,515,,https://shop.tiktok.com/view/product/1732438285698437784?region=US&locale=en,20.6
近14天新品,US,1732468825646797588,S260701037833,Beta International,标码女装,女士套装及西服,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/eaecffac715d4e97a5aa7f77a3448aee~tplv-g9dfdl17fc-origin-image.image,2026/7/1,内容场占比低,高GPM,711105,516,,https://shop.tiktok.com/view/product/1732468825646797588?region=US&locale=en,14.7
近14天新品,US,1732464704558043526,S260629000357,START CROSSING,大码女装,女士连衣裙,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4aa6749b568b4171ad648173913f2429~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,高GPM,838,517,,https://shop.tiktok.com/view/product/1732464704558043526?region=US&locale=en,20.5
近14天新品,GB,1729866484614011366,S260704011671,Unique Denim Customs,大码女装,牛仔,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0e54ee2d93c442659b690e84b684e277~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,高GPM,24,305,,https://shop.tiktok.com/view/product/1729866484614011366?region=GB&locale=en,20.4
近14天新品,GB,1729865000394463428,S260702007339,Irene Dress,标码女装,女士套装及西服,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/814daae5564f4a72a0e22affa89d62e5~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,66,306,,https://shop.tiktok.com/view/product/1729865000394463428?region=GB&locale=en,20.4
近14天新品,IT,1729865677126015874,S260629013135,Chic Tech Unique,标码女装,女士套装及西服,3.3,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ee388320974c4270851da64e21c0539a~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,89,15,,https://shop.tiktok.com/view/product/1729865677126015874?region=DE&locale=en,20.4
近14天新品,DE,1729866546390932257,S260704021472,PISZA,标码女装,女士针织衫,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/ccaa3a52d99245479cf1497ec20658d0~tplv-g9dfdl17fc-origin-image.image,2026/7/4,内容场占比低,高GPM,9,34,,https://shop.tiktok.com/view/product/1729866546390932257?region=DE&locale=en,20.3
近14天新品,US,1732474945339298580,S260705012885,Beta International,标码女装,女士套装及西服,3.9,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/2f0fcafec9374428af964efc7f1ddcc5~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,1066654,518,,https://shop.tiktok.com/view/product/1732474945339298580?region=US&locale=en,10.2
近14天新品,GB,1729865012924684666,S260702008224,Tianmen Eclight Apparel store,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/be6ed392f3364bd19696252653e6ef32~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,,23,307,,https://shop.tiktok.com/view/product/1729865012924684666?region=GB&locale=en,10.1
近14天新品,US,1732466353774957260,S260630010627,Geecharm,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/1529abadb0334a7fbf6180811ca6a848~tplv-g9dfdl17fc-origin-image.image,2026/6/30,内容场占比低,高GPM,2399,519,,https://shop.tiktok.com/view/product/1732466353774957260?region=US&locale=en,20.2
近14天新品,GB,1729865862183033169,S260702021675,Crush Wear,标码女装,女士下装,4.5,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/4a1a81178b53449d9f64c9a732a7eafc~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,,213312,308,,https://shop.tiktok.com/view/product/1729865862183033169?region=GB&locale=en,10.1
近14天新品,FR,1729863111959419372,S260629028763,Anita Mui,大码女装,女士穆斯林服饰,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f6ec7b302cea441188725ee9ab29384c~tplv-g9dfdl17fc-origin-image.image,2026/7/3,内容场占比低,高GPM,99,31,,https://shop.tiktok.com/view/product/1729863111959419372?region=DE&locale=en,20.2
近14天新品,US,1732463930413322686,S260626016402,ComfyChic Boutique,标码女装,女士套装及西服,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/42d1dc1f381f49f9a74cbec4012976a1~tplv-g9dfdl17fc-origin-image.image,2026/6/29,内容场占比低,,19993,520,,https://shop.tiktok.com/view/product/1732463930413322686?region=US&locale=en,20.2
近14天新品,GB,1729858273197004864,S260622028287,CHILL SKILL,大码女装,女士下装,4.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/0eb7cd41ec7b41df9891337b5b30e24e~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,46,310,,https://shop.tiktok.com/view/product/1729858273197004864?region=GB&locale=en,10
近14天新品,US,1732470696008061265,S260702026029,Crush Wear,标码女装,女士下装,4.4,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/f4a9adb02a70456fa71c405fdebf4a1f~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,高GPM,213311,521,,https://shop.tiktok.com/view/product/1732470696008061265?region=US&locale=en,20
近14天新品,ES,1729863975594924405,S260630032161,SiviChic,标码女装,女士套装及西服,3.7,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/000ec62a9ee2429f8b08de267b68cbb7~tplv-g9dfdl17fc-origin-image.image,2026/7/2,内容场占比低,,24,18,,https://shop.tiktok.com/view/product/1729863975594924405?region=DE&locale=en,20
近14天新品,MX,1736291412661798499,S260626000683,HUIRUI SportWear,标码女装,女士下装,Null,https://p16-she-va.ibyteimg.com/tos-alisg-i-f7lenjegsh-sg/c9885c672406428e8be4c3da5bffc0b9~tplv-g9dfdl17fc-origin-image.image,2026/7/5,内容场占比低,高GPM,82,41,,https://shop.tiktok.com/view/product/1736291412661798499?region=MX&locale=en,19.9
